"time";"gasverbrauch";"forecast";"vgl_real_minus_forecast";"forecast_lowFI";"forecast_highFI"
2022-01-16;18,981111522;18,4969035987685;0,484207923231455;16,6851448443005;20,3086623532366
2022-01-17;18,674663702;16,2912837624627;2,38337993953726;14,4826243333458;18,0999431915797
2022-01-18;19,2190726799;17,1714515938339;2,04762108606613;15,3625767431217;18,980326444546
2022-01-19;18,7397535356;17,0002233601886;1,73953017541137;15,1911946673419;18,8092520530353
2022-01-20;18,2218128396;16,6797390631243;1,54207377647574;14,8708586080928;18,4886195181558
2022-01-21;18,911815601;17,6811312267383;1,23068437426165;15,8708787900957;19,491383663381
2022-01-22;17,784837013;16,7938377583815;0,990999254618533;14,9845503600956;18,6031251566674
2022-01-23;17,5195500779;17,1519523058305;0,367597772069477;15,3418308439965;18,9620737676646
2022-01-24;19,306636023;17,5455032177646;1,76113280523538;15,7355948112733;19,355411624256
2022-01-25;18,9397751306;17,1450549466735;1,79472018392655;15,3358058089665;18,9543040843804
2022-01-26;20,475213355;20,2064738143631;0,268739540636865;18,3910428682263;22,0219047604999
2022-01-27;20,4257813879;19,4655206193316;0,960260768568379;17,6522109398427;21,2788302988205
2022-01-28;18,5936627566;16,411845912441;2,18181684415901;14,6016596942232;18,2220321306588
2022-01-29;15,9903892184;15,103138616686;0,887250601713983;13,2932287878635;16,9130484455086
2022-01-30;14,4460386059;13,3981834387602;1,04785516713981;11,5866487168774;15,209718160643
2022-01-31;15,9037114485;14,9064116255216;0,997299822978368;13,0965054163609;16,7163178346824
2022-02-01;16,762250367;14,608451737165;2,15379862983497;12,7979268576415;16,4189766166885
2022-02-02;14,3387107503;11,7306982452572;2,60801250504283;9,91881815636504;13,5425783341493
2022-02-03;14,1401753367;12,6515734313601;1,48860190533993;10,8424571279226;14,4606897347975
2022-02-04;13,740845786;11,9647280610574;1,77611772494258;10,1543222669605;13,7751338551543
2022-02-05;13,7093459528;14,2609938975744;-0,551647944774405;12,4509919731861;16,0709958219627
2022-02-06;13,5705696313;12,2356243445281;1,33494528677189;10,4217114754768;14,0495372135794
2022-02-07;15,1227323498;14,5305290797369;0,59220327006306;12,7199179061413;16,3411402533325
2022-02-08;15,6613721191;14,537835927327;1,12353619177305;12,7277889404576;16,3478829141963
2022-02-09;15,3198666269;13,9510336190219;1,36883300787811;12,1399989890708;15,7620682489729
2022-02-10;14,2124277107;12,9016895167571;1,31073819394292;11,0914139995889;14,7119650339253
2022-02-11;14,0191243509;14,0222955319133;-0,00317118101331637;12,2121677021576;15,8324233616691
2022-02-12;15,477786078;15,6815085522245;-0,203722474224463;13,8691223687265;17,4938947357225
2022-02-13;13,5859406171;12,6528228303337;0,93311778676626;10,8426093280204;14,4630363326471
2022-02-14;14,6257770456;14,2743083566685;0,351468688931488;12,4635177920604;16,0850989212766
2022-02-15;14,3852144132;13,812641143625;0,572573269575015;12,0028982498251;15,6223840374248
2022-02-16;13,1541063795;11,5509594482949;1,60314693120507;9,7355078115304;13,3664110850595
2022-02-17;10,7315658446;9,31179938005144;1,41976646454856;7,49675104916669;11,1268477109362
2022-02-18;10,1176581464;9,93365219790204;0,184005948497964;8,12181256082278;11,7454918349813
2022-02-19;11,0088123049;11,9764436490003;-0,967631344100326;10,1643152936694;13,7885720043312
2022-02-20;10,5118285315;10,4649406421242;0,0468878893757694;8,65353728217063;12,2763440020778
2022-02-21;12,1099302493;12,6054838600455;-0,49555361074551;10,7963066755597;14,4146610445313
